name,publisher,releaseDate,url,summary
Fiul deputatului Nae-Simion Pleșca a fost găsit,Moldova.org,2016-03-19,https://www.moldova.org/fiul-deputatului-nae-simion-plesca-fost-gasit/,NA
Ion Sturza declară că nu va candida la funcția de președinte,Moldova.org,2016-03-19,https://www.moldova.org/ion-sturza-declara-ca-nu-va-candida-la-functia-de-presedinte/,NA
Ministerul de Externe: La bordul avionului prăbușit în Rusia nu erau moldoveni,Moldova.org,2016-03-19,https://www.moldova.org/ministerul-de-externe-la-bordul-avionului-prabusit-rusia-nu-erau-moldoveni/,NA
Dodon despre Băsescu: Am prefera să se afle acolo unde îi fierbe oala,Moldova.org,2016-03-18,https://www.moldova.org/dodon-despre-basescu-prefera-sa-se-afle-acolo-unde-ii-fierbe-oala/,NA
Vlad Filat: Eu o să vorbesc,Moldova.org,2016-03-18,https://www.moldova.org/vlad-filat-eu-o-sa-vorbesc/,NA
Cod Galben! În următoarele zile se va răci,Moldova.org,2016-03-17,https://www.moldova.org/cod-galben-urmatoarele-zile-se-va-raci/,NA
Mitropolia atenționează cu privire la un “preot impostor”,Moldova.org,2016-03-17,https://www.moldova.org/mitropolia-atentioneaza-cu-privire-la-un-preot-impostor/,NA
ONG-urile îi cer lui Filip să urgenteze publicarea rezultatelor recensământului,Moldova.org,2016-03-17,https://www.moldova.org/ong-urile-ii-cer-lui-filip-sa-urgenteze-publicarea-rezultatelor-recensamantului/,NA
"Ședința pe cazul Filat, amânată din nou din motive de sănătate",Moldova.org,2016-03-17,https://www.moldova.org/sedinta-pe-cazul-filat-amanata-din-nou-din-motive-de-sanatate/,NA
DIP: Filat nu stă în celulă cu un recidivist,Moldova.org,2016-03-17,https://www.moldova.org/dip-filat-nu-sta-celula-cu-un-recidivist/,NA
CC: Timofti rămâne în funcție până la jurământul următorului președinte,Moldova.org,2016-03-16,https://www.moldova.org/cc-timofti-ramane-functie-pana-la-juramantul-urmatorului-presedinte/,NA
Concurs: 1000 dolari pentru plantarea copacilor,Moldova.org,2016-03-16,https://www.moldova.org/concurs-1000-dolari-pentru-plantarea-copacilor/,NA
Moldova va marca Ora Planetei a 8-a oară consecutiv,Moldova.org,2016-03-15,https://www.moldova.org/moldova-va-marca-ora-planetei-8-oara-consecutiv/,NA
Vlad Filat trimite un mesaj pe Facebook de după gratii,Moldova.org,2016-03-15,https://www.moldova.org/vlad-filat-trimite-un-mesaj-pe-facebook-de-dupa-gratii/,NA
Ședința pe dosarul lui Filat a fost amânată deoarece acesta nu se simte bine,Moldova.org,2016-03-15,https://www.moldova.org/sedinta-pe-dosarul-lui-filat-fost-amanata-deoarece-acesta-nu-se-simte-bine/,NA
"Grup specializat în migrația ilegală a străinilor, destructurat de poliția de frontieră",Moldova.org,2016-03-15,https://www.moldova.org/grup-specializat-migratia-ilegala-strainilor-destructurat-de-politia-de-frontiera/,NA
Date preliminare: Printre victimele de la Ankara nu sunt moldoveni,Moldova.org,2016-03-14,https://www.moldova.org/date-preliminare-printre-victimele-de-la-ankara-nu-sunt-moldoveni/,NA
Echipele din Moldova se întorc de la FIRST LEGO League Estonia cu trofee,Moldova.org,2016-03-14,https://www.moldova.org/echipele-din-moldova-se-intorc-de-la-first-lego-league-estonia-cu-trofee/,NA
"Un tânăr din Orhei, reținut pentru jaf din cazino // VIDEO",Moldova.org,2016-03-14,https://www.moldova.org/un-tanar-din-orhei-retinut-pentru-jaf-din-cazino-video/,NA
"Sergiu Cioclea, noul guvernator al BNM!",Moldova.org,2016-03-11,https://www.moldova.org/sergiu-cioclea-noul-guvernator-al-bnm/,NA
Deputatul PCRM Elena Bodnarenco n-a răspuns la citațiile CNA,Moldova.org,2016-03-11,https://www.moldova.org/deputatul-pcrm-elena-bodnarenco-n-raspuns-la-citatiile-cna/,NA
Liberal-democrații vor ca Filat să revină la ședințele parlamentului,Moldova.org,2016-03-10,https://www.moldova.org/liberal-democratii-vor-ca-filat-sa-revina-la-sedintele-parlamentului/,NA
Un incendiu a izbucnit pe str. Sucevița din capitală,Moldova.org,2016-03-10,https://www.moldova.org/un-incendiu-izbucnit-pe-str-sucevita-din-capitala/,NA
"Veaceslav Platon despre unirea cu România: sin­gura vari­antă via­bilă, reală",Moldova.org,2016-03-10,https://www.moldova.org/veaceslav-platon-despre-unirea-cu-romania-sin%c2%adgura-vari%c2%adanta-via%c2%adbila-reala/,NA
Vânzările providerilor de internet au depășit un miliard pe an,Moldova.org,2016-03-10,https://www.moldova.org/vanzarile-providerilor-de-internet-au-depasit-un-miliard-pe/,NA
Holdingul secret al unui ministru // DOC,Moldova.org,2016-03-10,https://www.moldova.org/holdingul-secret-al-unui-ministru-doc/,NA
Ce ar face moldovenii dacă ar câștiga un milion lei la loterie?,Moldova.org,2016-03-09,https://www.moldova.org/ce-ar-face-moldovenii-daca-ar-castiga-un-milion-lei-la-loterie/,NA
Cetățenii au posibilitatea să-și estimeze contribuțiile la buget,Moldova.org,2016-03-09,https://www.moldova.org/cetatenii-au-posibilitatea-sa-si-estimeze-contributiile-la-buget/,NA
Trei femei au explicat ce înseamnă emanciparea pentru ele,Moldova.org,2016-03-08,https://www.moldova.org/trei-femei-au-raspuns-ce-inseamna-emanciparea-pentru-ele/,NA
Poliția cere ajutor în identificarea a doi hoți,Moldova.org,2016-03-08,https://www.moldova.org/politia-cere-ajutor-identificarea-doi-hoti/,NA
Pompierii au intervenit în 16 incendii în ultimele 24 ore,Moldova.org,2016-03-08,https://www.moldova.org/pompierii-au-intervenit-16-incendii-ultimele-24-ore/,NA
"Cahul, Edineț, Hîncești, Orhei, Soroca și Ungheni ar putea deveni municipii",Moldova.org,2016-03-08,https://www.moldova.org/cahul-edinet-hincesti-orhei-soroca-si-ungheni-ar-putea-deveni-municipii/,NA
CC a decis: Președintele va fi ales prin vot direct!,Moldova.org,2016-03-04,https://www.moldova.org/cc-decis-presedintele-va-fi-ales-prin-vot-direct/,NA
ONG-urile de media cer președintelui să nu promulge noul Cod al Audiovizualului,Moldova.org,2016-03-04,https://www.moldova.org/ong-urile-de-media-cer-presedintelui-sa-nu-promulge-noul-cod-al-audiovizualului/,NA
Majoritatea partidelor nu prezintă rapoarte financiare anuale,Moldova.org,2016-03-04,https://www.moldova.org/majoritatea-partidelor-nu-prezinta-rapoarte-financiare-anuale/,NA
Moldovenii vorbesc tot mai puțin la telefonul fix,Moldova.org,2016-03-03,https://www.moldova.org/moldovenii-vorbesc-tot-mai-putin-la-telefonul-fix/,NA
Peste 400 de kilometri de drumuri naționale vor intra în reparație,Moldova.org,2016-03-02,https://www.moldova.org/peste-400-de-kilometri-de-drumuri-nationale-vor-intra-reparatie/,NA
Premierul Filip promite scăderea cu 10% a prețului la energia electrică,Moldova.org,2016-03-02,https://www.moldova.org/premierul-filip-promite-scaderea-cu-10-a-pretului-la-energia-electrica/,NA
"Moldova, ultima țară în lista favoriților la Eurovision",Moldova.org,2016-03-02,https://www.moldova.org/moldova-ultima-tara-in-lista-favoritilor-la-eurovision/,NA
Ministrul Stela Grigoraș: Există un mare potențial de colaborare dintre biserică și stat,Moldova.org,2016-03-01,https://www.moldova.org/ministrul-stela-grigoras-exista-un-mare-potential-de-colaborare-dintre-biserica-si-stat/,NA
"O femeie a dispărut de acasă, familia cere ajutorul chișinăuienilor",Moldova.org,2016-03-01,https://www.moldova.org/o-femeie-a-disparut-de-acasa-familia-cere-ajutorul-chisinauienilor/,NA
Numărul bolnavilor de gripă a scăzut sub pragul epidemic,Moldova.org,2016-03-01,https://www.moldova.org/numarul-bolnavilor-de-gripa-scazut-sub-pragul-epidemic/,NA
Moldovenii vorbesc în mediu 3 ore și 46 minute pe lună la telefonul mobil,Moldova.org,2016-03-01,https://www.moldova.org/moldovenii-vorbesc-mediu-3-ore-si-46-minute-pe-luna-la-telefonul-mobil/,NA
Minorii din penitenciarul Goian au învățat să confecționeze mărțișoare,Moldova.org,2016-03-01,https://www.moldova.org/minorii-din-penitenciarul-goian-au-invatat-sa-confectioneze-martisoare/,NA
Compozitorul Eugen Doga împlinește astăzi 79 de ani,Moldova.org,2016-03-01,https://www.moldova.org/compozitorul-eugen-doga-implineste-astazi-79-de-ani/,NA
Carla’s Dreams au interpretat “Focul din vatră” al soților Aldea-Teodorovici // VIDEO,Moldova.org,2016-03-01,https://www.moldova.org/carlas-dreams-au-interpretat-focul-din-vatra-al-sotilor-aldea-teodorovici-video/,NA
"Medic din Soroca, prins în timp ce primea mită",Moldova.org,2016-02-29,https://www.moldova.org/medic-din-soroca-prins-in-timp-ce-primea-mita/,NA
Incendiu la Ciocana! Fumul se vede de la câțiva kilometri // VIDEO,Moldova.org,2016-02-29,https://www.moldova.org/incendiu-la-ciocana-fumul-se-vede-de-la-cativa-kilometri/,NA
"Dodon, Năstase și Usatîi, lideri la capitolul încrederii populației",Moldova.org,2016-02-29,https://www.moldova.org/dodon-nastase-si-usatii-lideri-la-capitolul-increderii-populatiei/,NA
Vinul ar putea să se scumpească cu până la 30%,Moldova.org,2016-02-29,https://www.moldova.org/vinul-ar-putea-sa-se-scumpeasca-cu-pana-la-30/,NA
Prejudiciul furtului din mașina lui Chirtoacă este de 50 mii lei,Moldova.org,2016-02-28,https://www.moldova.org/prejudiciul-furtului-din-masina-lui-chirtoaca-este-de-50-mii-lei/,NA
"Doi hoți din Cahul, reținuți de poliție",Moldova.org,2016-02-28,https://www.moldova.org/doi-hoti-din-cahul-retinuti-de-politie/,NA
Operatorii de publicitate stradală în cheamă pe Chirtoacă la dialog,Moldova.org,2016-02-27,https://www.moldova.org/operatorii-de-publicitate-stradala-cheama-pe-chirtoaca-la-dialog/,NA
Președintele Timofti are un nou secretar general adjunct,Moldova.org,2016-02-26,https://www.moldova.org/presedintele-timofti-are-un-nou-secretar-general-adjunct/,NA
Polițiștii au reținut un grup de hoți de animale din Cahul,Moldova.org,2016-02-26,https://www.moldova.org/politistii-au-retinut-un-grup-de-hoti-de-animale-din-cahul/,NA
Tudor Deliu a devenit noul președinte al fracțiunii PLDM,Moldova.org,2016-02-25,https://www.moldova.org/tudor-deliu-devenit-noul-presedinte-al-fractiunii-pldm/,NA
Un grup de muncitori au blocat ședința CMC // VIDEO,Moldova.org,2016-02-25,https://www.moldova.org/un-grup-de-muncitori-au-blocat-sedinta-cmc/,NA
"Publika, RTR, REN, Sputnik, lideri la capitolul manipulare",Moldova.org,2016-02-23,https://www.moldova.org/publika-rtr-ren-sputnik-lideri-la-capitolul-manipulare/,NA
Premierul Filip a avut o întrevedere cu experții FMI,Moldova.org,2016-02-23,https://www.moldova.org/premierul-filip-a-avut-o-intrevedere-cu-expertii-fmi/,NA
Cioloș: Localitățile din Moldova înfrățite cu cele din România au prioritate,Moldova.org,2016-02-23,https://www.moldova.org/ciolos-localitatile-din-moldova-infratite-cu-cele-din-romania-au-prioritate/,NA
Încă patru persoane arestate de CNA în dosarul “Primăria”,Moldova.org,2016-02-22,https://www.moldova.org/inca-patru-persoane-arestate-de-cna-dosarul-primaria/,NA
Un bărbat din penitenciar urma să primească telefoane ascunse în morcovi,Moldova.org,2016-02-19,https://www.moldova.org/un-barbat-din-penitenciar-urma-sa-primeasca-telefoane-ascunse-morcovi/,NA
Conflict pe str. Doga! Socialiștii încearcă să oprească lucrările // VIDEO,Moldova.org,2016-02-19,https://www.moldova.org/conflict-pe-str-doga-socialistii-incearca-sa-opreasca-lucrarile-video/,NA
A fost aprobat calendarul eliminării restanțelor Acordului de Asociere,Moldova.org,2016-02-18,https://www.moldova.org/a-fost-aprobat-calendarul-eliminarii-restantelor-acordului-de-asociere/,NA
Proxenetismul – afacere de familie pentru 3 persoane din Bălți,Moldova.org,2016-02-18,https://www.moldova.org/proxenetismul-afacere-de-familie-pentru-3-persoane-din-balti/,NA
Doar PublikaTV a avut acces la biroul în care era ținut Filat,Moldova.org,2016-02-17,https://www.moldova.org/doar-publikatv-avut-acces-la-biroul-care-era-tinut-filat/,NA
PLDM și PSRM au depus o cerere la CC privind alegerea președintelui,Moldova.org,2016-02-17,https://www.moldova.org/pldm-si-psrm-au-depus-o-cerere-la-cc-privind-alegerea-presedintelui/,NA
Apple bate alarma cu privire la accesul FBI la datele din iPhone,Moldova.org,2016-02-17,https://www.moldova.org/apple-bate-alarma-cu-privire-la-accesul-fbi-la-datele-din-iphone/,NA
Violența aplicată de poliție a dus la pierederea unui caz la CEDO,Moldova.org,2016-02-17,https://www.moldova.org/violenta-aplicata-de-politie-dus-la-pierederea-unui-caz-la-cedo/,NA
"Botnari, un deputat apropiat lui Plahotniuc, și-a dat demisia",Moldova.org,2016-02-17,https://www.moldova.org/botnari-un-deputat-apropiat-lui-plahotniuc-si-dat-demisia/,NA
Un deputat nu-și imaginează cum poate supraviețui cu 7500 lei,Moldova.org,2016-02-16,https://www.moldova.org/un-deputat-nu-si-imagineaza-cum-poate-supravietui-cu-7500-lei/,NA
IPRE: Moldova nu a valorificat potențialul oferit de Acordul de Asociere,Moldova.org,2016-02-16,https://www.moldova.org/ipre-moldova-nu-a-valorificat-potentialul-oferit-de-acordul-de-asociere/,NA
Polițiștii veniți cu bannere la protest: “Mulțumim că protestați pașnic”,Moldova.org,2016-02-15,https://www.moldova.org/politistii-veniti-cu-bannere-la-protest-multumim-ca-protestati-pasnic/,NA
"Poliția a reținut 27 de protestatari, cere ajutor pentru ceilalți",Moldova.org,2016-02-15,https://www.moldova.org/politia-solicita-ajutorul-cetatenilor-la-identificarea-persoanelor-violente-de-la-manifestatiile-din-20-ianuarie/,NA
Partidul Ruso-Slavean (PRSM) vrea respectarea drepturilor rușilor,Moldova.org,2016-02-15,https://www.moldova.org/partidul-ruso-slavean-prsm-vrea-respectarea-drepturilor-rusilor/,NA
"Polițiștii, principalii responsabili pentru actele de tortură din Moldova",Moldova.org,2016-02-15,https://www.moldova.org/politistii-principalii-responsabili-pentru-actele-de-tortura-din-moldova/,NA
Curtea de Apel l-a eliberat pe activistul Anatol Mătăsaru,Moldova.org,2016-02-11,https://www.moldova.org/curtea-de-apel-l-a-eliberat-pe-activistul-anatol-matasaru/,NA
De sărbătoare Sfântului Valentin va fi organizat un maraton în formă de inimă,Moldova.org,2016-02-11,https://www.moldova.org/de-sarbatoare-sfantului-valentin-va-fi-organizat-un-maraton-forma-de-inima/,NA
Patru școli și grădinițe au fost închise  din cauza virozelor,Moldova.org,2016-02-11,https://www.moldova.org/patru-scoli-si-gradinite-au-fost-inchise-din-cauza-virozelor/,NA
Partidul Comunist a fost radiat! PCR nu mai este partid,Moldova.org,2016-02-11,https://www.moldova.org/partidul-comunist-fost-radiat-pcr-nu-mai-este-partid/,NA
Un grup de unioniști vor redenumirea bd. Moscovei în bd. Unirii,Moldova.org,2016-02-10,https://www.moldova.org/un-grup-de-unionisti-vor-redenumirea-bd-moscovei-in-bd-unirii/,NA
Numărul internauților din Moldova a crescut cu 22% în 2015,Moldova.org,2016-02-08,https://www.moldova.org/numarul-internautilor-din-moldova-crescut-cu-22-2015/,NA
"Trei persoane, reținute pentru importul a 20 kg de mercur din Rusia",Moldova.org,2016-02-08,https://www.moldova.org/trei-persoane-retinute-pentru-importul-20-kg-de-mercur-din-rusia/,NA
Ucraina propune Moldovei și României să creeze o zonă economică comună,Moldova.org,2016-02-07,https://www.moldova.org/ucraina-propune-moldovei-si-romaniei-sa-creeze-o-zona-economica-comuna/,NA
Două înotătoare din Moldova au șanse mari de a ajunge la Jocurile Olimpice,Moldova.org,2016-02-06,https://www.moldova.org/doua-inotatoare-din-moldova-au-sanse-mari-de-a-ajunge-la-jocurile-olimpice/,NA
Premierul Filip a cerut o analiză a interdicției lui George Simion de a intra în Republica Moldova,Moldova.org,2016-02-06,https://www.moldova.org/premierul-filip-cerut-o-analiza-interdictiei-lui-george-simion-de-intra-republica-moldova/,NA
A fost lansată o linie fierbinte pentru denunțarea abuzurilor din partea organelor de stat,Moldova.org,2016-02-05,https://www.moldova.org/fost-lansata-o-linie-fierbinte-pentru-denuntarea-abuzurilor-din-partea-organelor-de-stat/,NA
“Termocom” își vinde bunurile post-faliment,Moldova.org,2016-02-05,https://www.moldova.org/termocom-isi-vinde-bunurile-post-faliment/,NA
Cum plătesc membrii de partid cotizații // INFOGRAFIC,Moldova.org,2016-02-04,https://www.moldova.org/cum-platesc-membrii-de-partid-cotizatii-infografic/,NA
BNM: Inflația din 2016 va fi de 10.1%,Moldova.org,2016-02-04,https://www.moldova.org/bnm-inflatia-din-2016-va-fi-de-10-1/,NA
"Viceminiștrii muncii, protecției sociale și familiei demisionează",Moldova.org,2016-02-03,https://www.moldova.org/viceministrii-muncii-protectiei-sociale-si-familiei-demisioneaza/,NA
Încă 3 medalii pentru vinurile Individo de la Château Vartely,Moldova.org,2016-02-03,https://www.moldova.org/inca-3-medalii-pentru-vinurile-individo-de-la-chateau-vartely/,NA
Filip Marciuc: “N-ar strica să fie Unirea”,Moldova.org,2016-02-02,https://www.moldova.org/filip-marciuc-n-ar-strica-sa-fie-unirea/,NA
Patru tineri au fost reținuți pentru violul unei fete de 16 ani,Moldova.org,2016-02-02,https://www.moldova.org/patru-tineri-au-fost-retinuti-pentru-violul-unei-fete-de-16-ani/,NA
Avocatul Poporului despre cazul Baștovoi: Este regretabil,Moldova.org,2016-02-02,https://www.moldova.org/avocatul-poporului-despre-cazul-bastovoi/,NA
Scara Trandafirilor arată altfel după patru luni // VIDEO,Moldova.org,2016-02-01,https://www.moldova.org/scara-trandafirilor-arata-altfel-dupa-patru-luni/,NA
"Activistul Anatol Mătăsaru, reținut cu forța de polițiști",Moldova.org,2016-01-29,https://www.moldova.org/activistul-anatol-matasaru-retinut-cu-forta-de-politisti/,NA
Relațiile dintre Turcia și Moldova suferă din cauza crizei politice,Moldova.org,2016-01-29,https://www.moldova.org/relatiile-dintre-turcia-si-moldova-sufera-din-cauza-crizei-politice/,NA
Doi tineri suspectați de omorul unui taximetrist au fost reținuți,Moldova.org,2016-01-29,https://www.moldova.org/doi-tineri-suspectati-de-omorul-unui-taximetrist-au-fost-retinuti/,NA
